pair_id,gold_label,detector_relationship,topic_similarity,outcome_divergence,significance,confidence_weight,temporal_decay,decision_type_a,decision_type_b,agent_a,agent_b,same_project,same_agent,days_apart,severity,category,scoring_method,len_a,len_b,in_recoded_subset
pair_0126,related_not_contradicting,contradiction,0.7111732315853443,0.38014765437806386,0.18854521899839322,0.8094442263127793,0.8615904530808532,architecture,architecture,codex-mcp-client,claude-code,t,f,14.898,high,strategic,llm_v2,170,647,f
pair_0127,related_not_contradicting,contradiction,0.8701181836967955,0.38074531809559375,0.23411083741253225,0.7099295820319727,0.9953903567029161,assessment,assessment,reviewer,claude-code,t,f,0.462,high,strategic,llm_v2,1709,1361,f
pair_0128,related_not_contradicting,contradiction,0.7028430558654094,0.3966541936796568,0.1726021197701688,0.7501999376030783,0.8252750067047271,investigation,operations,claude-code,codex-mcp-client,t,f,19.204,high,strategic,llm_v2,3173,167,f
pair_0129,related_not_contradicting,contradiction,0.719427472494871,0.3233024360719775,0.12598877404327033,0.7389181082329186,0.7330600383230361,architecture,code_review,claude-code,codex-mcp-client,t,f,31.053,high,factual,llm_v2,2151,496,f
pair_0130,related_not_contradicting,contradiction,0.7006677139860928,0.37407771207040097,0.20269319289252924,0.7745966750126783,0.9983655716367084,code_review,architecture,senior-engineer,admin,t,f,0.164,high,strategic,llm_v2,538,739,t
pair_0131,supersession,contradiction,0.7509863733203004,0.2632215679604014,0.14315312913315742,0.724568831139805,0.9994651810667735,architecture,documentation,claude-code,editor,t,f,0.053,high,strategic,llm_v2,1688,1682,f
pair_0132,related_not_contradicting,contradiction,0.7636585248579725,0.3015268074283052,0.175436504035432,0.824621142832438,0.9239327577232925,deployment,deployment,operator,claude-code,t,f,7.912,high,strategic,llm_v2,1133,806,f
pair_0133,related_not_contradicting,contradiction,0.7867952631172509,0.37970811812905036,0.19108985147465207,0.7399324088061228,0.8644382075801922,operational,deployment,operator,claude-code,t,f,14.568,critical,factual,llm_v2,1412,2697,f
pair_0134,related_not_contradicting,contradiction,0.7138136751801215,0.3946931545784359,0.21356445555667358,0.8546344138610773,0.8869602115094829,deployment,investigation,claude-code,investigator,t,f,11.996,high,factual,llm_v2,1221,1088,f
pair_0135,related_not_contradicting,contradiction,0.7071674869095912,0.28901072150923945,0.146623971131046,0.729931522841715,0.9828485897294275,security,documentation,security-auditor,coder,t,f,1.730,critical,assessment,llm_v2,3235,1768,f
pair_0136,related_not_contradicting,contradiction,0.7808772852326616,0.3639868357668896,0.2088239437834624,0.8190238009686848,0.8970472187417627,operational,operations,claude-code,codex-mcp-client,t,f,10.865,critical,strategic,llm_v2,872,205,f
pair_0137,related_not_contradicting,contradiction,0.7425967177329964,0.3223211519086301,0.12354348351596675,0.6982119893833152,0.7392489375064383,architecture,architecture,design-architect,claude-code,t,f,30.212,high,strategic,llm_v2,1296,1730,f
pair_0138,related_not_contradicting,supersession,0.8317746170864373,0.29689026820180353,0.1912645732300817,0.7745966750126783,0.9999016435543263,architecture,architecture,coder,admin,t,f,0.010,high,strategic,llm_v2,603,371,t
pair_0139,related_not_contradicting,contradiction,0.7152240692591209,0.39345349803943164,0.20551319319796307,0.829939740274254,0.8799492280578993,trade_off,deployment,codex-mcp-client,claude-code,t,f,12.789,high,factual,llm_v2,459,366,f
pair_0140,related_not_contradicting,contradiction,0.7627987449529019,0.3303014081915481,0.19394320962755734,0.7899366977233939,0.9744552357864571,architecture,architecture,claude-code,codex-mcp-client,t,f,2.588,high,strategic,llm_v2,1277,269,f
pair_0141,related_not_contradicting,contradiction,0.7017957029669761,0.3826861364565677,0.19994091734838998,0.7789736853881759,0.9557085235394304,architecture,code_review,claude-code,codex-coder,t,f,4.530,high,strategic,llm_v2,2883,229,f
pair_0142,related_not_contradicting,contradiction,0.7529214523870783,0.39119878293207033,0.1446391395667916,0.768374920407054,0.6390950917195145,deployment,design,claude-code,codex-mcp-client,t,f,44.770,high,factual,llm_v2,530,322,f
pair_0143,related_not_contradicting,contradiction,0.746007193286239,0.357843096222192,0.1801907109990646,0.7074602244960516,0.9541017959558306,architecture,architecture,coder,codex-mcp-client,t,f,4.698,high,factual,llm_v2,1385,376,f
pair_0144,supersession,contradiction,0.7165615708182954,0.3336332185146186,0.18614362190777387,0.7797435485020132,0.9985586348838804,code_review,code_review,claude-code,codex-reviewer,t,f,0.144,critical,factual,llm_v2,734,714,f
pair_0145,related_not_contradicting,contradiction,0.7421098252989133,0.37847817941842876,0.21831523341446174,0.8084553189077848,0.9614329241929543,architecture,architecture,claude-code,codex-mcp-client,t,f,3.933,high,strategic,llm_v2,522,547,f
pair_0146,related_not_contradicting,contradiction,0.7297247569079843,0.3505346277135014,0.155822831571424,0.7997499427699993,0.7617051069167875,trade_off,trade_off,codex-mcp-client,codex-mcp-client,t,t,27.220,high,strategic,llm_v2,476,242,f
pair_0147,supersession,contradiction,0.7779058420893722,0.39950023342476126,0.23968401746253407,0.7713624352770302,0.9998538420769018,code_review,documentation,coder,reviewer,t,f,0.015,critical,factual,llm_v2,3425,1871,f
pair_0148,related_not_contradicting,contradiction,0.76398191296291,0.2807598597093539,0.1726404630007344,0.8348652373855563,0.9640690049344205,investigation,investigation,claude-code,investigator,t,f,3.659,critical,factual,llm_v2,1272,910,f
pair_0149,related_not_contradicting,contradiction,0.7153327036361479,0.382757593989975,0.21724732757852314,0.800000011920929,0.9918192947428437,security,architecture,coder,claude-code,t,f,0.821,high,strategic,llm_v2,683,1376,f
pair_0150,related_not_contradicting,contradiction,0.7779361927940142,0.28836215460463643,0.1512409766470885,0.6745368600470222,0.9994971210921388,code_review,architecture,reviewer,design-partner,t,f,0.050,high,strategic,llm_v2,1861,1677,f
pair_0151,related_not_contradicting,contradiction,0.7317041274344825,0.3828575321351827,0.2057079944157143,0.8249848364534654,0.8900870929672545,architecture,architecture,coder,reviewer,t,f,11.644,high,strategic,llm_v2,639,1266,f
pair_0152,related_not_contradicting,contradiction,0.7131609490065134,0.33379126319978003,0.17374312809729545,0.7648529130115985,0.9542610375851812,architecture,architecture,codex-mcp-client,claude-code,t,f,4.682,critical,strategic,llm_v2,509,1730,f
pair_0153,supersession,contradiction,0.7674057819023206,0.4749445173967861,0.29079291648778965,0.7984359823313284,0.9992537272660853,feature_scope,feature_scope,admin,coder,t,f,0.075,critical,strategic,llm_v2,192,154,t
pair_0154,supersession,contradiction,0.7833866606133484,0.3854491211964277,0.2329099065554109,0.7730459311905041,0.9977906511154606,planning,planning,claude-code,claude-code,t,t,0.221,high,strategic,llm_v2,1033,738,f
pair_0155,related_not_contradicting,contradiction,0.7314358678711748,0.3513893401716378,0.1943496745479982,0.7949842932936926,0.9511750143863503,architecture,architecture,claude-code,codex-mcp-client,t,f,5.006,critical,factual,llm_v2,1277,238,f
pair_0156,related_not_contradicting,contradiction,0.7749157009158518,0.3929902548308569,0.21260027326780345,0.7199999690055847,0.9696055643741363,code_review,code_review,codex-reviewer,codex-mcp-client,t,f,3.087,high,assessment,llm_v2,571,671,f
pair_0157,related_not_contradicting,contradiction,0.7111583698751868,0.3216173066406157,0.1514329497615028,0.7799999713897705,0.8488287071702878,architecture,implementation,planner,claude-code,t,f,16.390,high,strategic,llm_v2,686,1542,f
pair_0158,related_not_contradicting,contradiction,0.7166073214956654,0.3287184801073204,0.15481327590884666,0.6982119893833152,0.941272861283416,documentation,architecture,cli,reviewer,t,f,6.052,high,strategic,llm_v2,913,1260,f
pair_0159,contradiction,contradiction,0.7845439883618189,0.3987747297859664,0.2570546479394555,0.8294576672115889,0.9905725903398528,operations,investigation,codex-mcp-client,reviewer,t,f,0.947,high,strategic,llm_v2,222,1524,f
pair_0160,supersession,contradiction,0.7909646188264711,0.31965753931509444,0.1996951321531242,0.7899366977233939,0.9998461511572435,architecture,error_handling,coder,codex-mcp-client,t,f,0.015,high,strategic,llm_v2,184,222,f
pair_0161,supersession,contradiction,0.7877029098127003,0.4021060307915246,0.24060575364462916,0.7597367874909636,0.9998614307173508,code_review,code_review,reviewer,coder,t,f,0.014,high,factual,llm_v2,184,310,f
pair_0162,related_not_contradicting,contradiction,0.7069408590664497,0.37678569268041995,0.1807991535206255,0.7014271275469668,0.9676902114392987,investigation,deployment,investigator,codex-mcp-client,t,f,3.284,critical,factual,llm_v2,689,167,f
pair_0163,related_not_contradicting,contradiction,0.7344218957176731,0.40049593805263206,0.18985588917660265,0.7099295820319727,0.9092118095683066,architecture,architecture,claude-code,design-partner,t,f,9.518,critical,strategic,llm_v2,1688,1881,f
pair_0164,supersession,contradiction,0.7233673184906628,0.38714671678465795,0.1835988639600962,0.8099382717547775,0.8094380288234524,code_review,trade_off,coder,codex-mcp-client,t,f,21.142,high,strategic,llm_v2,326,241,f
pair_0165,supersession,contradiction,0.7462736134037079,0.3945239379909984,0.13649836451929315,0.7493997609531331,0.6186463457686427,code_review,architecture,codex-mcp-client,claude-code,t,f,48.022,high,factual,llm_v2,388,848,f
pair_0166,related_not_contradicting,contradiction,0.7199110693395379,0.37482927242276576,0.13752574915473612,0.7197221671271719,0.7081198834123554,testing,code_review,coder,claude-code,t,f,34.514,high,strategic,llm_v2,1534,3005,f
pair_0167,supersession,contradiction,0.728876845393823,0.3935400366674813,0.21045298436746582,0.7397296904121932,0.9918339335985717,architecture,trade_off,reviewer,reviewer,t,t,0.820,high,strategic,llm_v2,879,1755,f
pair_0168,supersession,contradiction,0.8114737578323077,0.3669523931161838,0.1764779458965022,0.8099382717547775,0.7317358197522986,feature_scope,architecture,planner,codex-mcp-client,t,f,31.234,high,strategic,llm_v2,646,398,f
pair_0169,supersession,contradiction,0.7020127630492919,0.3938189026708824,0.22387814651489635,0.8099382415822255,0.9998117403712165,architecture,code_review,admin,claude-code,t,f,0.019,high,factual,llm_v2,279,486,f
pair_0170,supersession,contradiction,0.7237850648829461,0.3947356335363007,0.15319193859548447,0.7997499427699993,0.6704489953259989,trade_off,deployment,codex-mcp-client,claude-code,t,f,39.981,high,strategic,llm_v2,242,366,f
pair_0171,related_not_contradicting,contradiction,0.7505492841473027,0.40037961832394964,0.27026606408961595,0.8997777560596186,0.9995512996906667,code_review,code_review,reviewer,admin,t,f,0.045,critical,factual,llm_v2,759,668,t
pair_0172,related_not_contradicting,contradiction,0.731516337300577,0.32304762149539623,0.16191862833768392,0.7211102472404044,0.950177126228867,error_handling,architecture,claude-code,coder,t,f,5.111,critical,strategic,llm_v2,497,1385,f
pair_0173,contradiction,contradiction,0.7711747506398803,0.37953950472967246,0.24853830322333456,0.8549853990936603,0.9931728585720753,operations,assessment,claude-code,reviewer,t,f,0.685,critical,strategic,llm_v2,1373,1102,f
pair_0174,related_not_contradicting,contradiction,0.7111530635032346,0.3210332153261811,0.11710047180401517,0.7889866839706641,0.6500936405306079,architecture,architecture,reviewer,claude-code,t,f,43.064,critical,strategic,llm_v2,2303,1730,f
pair_0175,related_not_contradicting,contradiction,0.7343413224247141,0.3634069752499076,0.20487502320861356,0.7899366977233939,0.9718640096055622,code_review,code_review,codex-mcp-client,claude-code,t,f,2.854,critical,factual,llm_v2,205,1303,f
pair_0176,related_not_contradicting,contradiction,0.7349200080123404,0.3406319273990691,0.18845912389129355,0.7557777372842086,0.9960878665298776,trade_off,architecture,codex-mcp-client,claude-code,t,f,0.392,critical,strategic,llm_v2,164,1389,f
pair_0177,related_not_contradicting,contradiction,0.7452086708826876,0.39199902444014534,0.2210290451667512,0.7789736853881759,0.9713230053035095,architecture,trade_off,claude-code,codex-mcp-client,t,f,2.910,high,strategic,llm_v2,2461,233,f
pair_0178,supersession,contradiction,0.8084870469628669,0.2265615740852157,0.14458363187674966,0.7899366977233939,0.9992347295304963,architecture,error_handling,coder,codex-mcp-client,t,f,0.077,high,strategic,llm_v2,260,357,f
pair_0179,supersession,contradiction,0.7351046384773356,0.3719851774519113,0.19335683530286496,0.7120392986392692,0.9930720700022925,code_review,code_review,coder,reviewer,t,f,0.695,high,factual,llm_v2,737,3158,f
pair_0180,related_not_contradicting,contradiction,0.7286266457071922,0.3933951292935649,0.22115976561492662,0.7797435485020132,0.9895102632343133,architecture,design,claude-code,claude-code,t,t,1.055,critical,factual,llm_v2,1277,1124,f
pair_0181,related_not_contradicting,contradiction,0.711005996280288,0.39092317281604605,0.23351565079221956,0.8448668519479543,0.9944044153505399,trade_off,operations,codex-mcp-client,agent-one,t,f,0.561,high,strategic,llm_v2,133,437,f
pair_0182,related_not_contradicting,contradiction,0.7404820289929661,0.3781542840730422,0.23745160981648547,0.8485281325067245,0.9993677368644786,investigation,architecture,investigator,claude-code,t,f,0.063,critical,strategic,llm_v2,958,970,f
pair_0183,related_not_contradicting,contradiction,0.7459814568785107,0.280303262042349,0.1602695091470054,0.7799999713897705,0.9826528904549262,planning,code_review,claude-code,reviewer,t,f,1.750,critical,factual,llm_v2,793,711,f
pair_0184,related_not_contradicting,contradiction,0.7558109156890974,0.32214519447883394,0.1761970777121767,0.768374920407054,0.9418043737118038,code_review,code_review,reviewer,integrator,t,f,5.996,critical,factual,llm_v2,849,1327,f
pair_0185,supersession,contradiction,0.7396222795953904,0.48473257945720405,0.241977192308223,0.7997499427699993,0.84393309955158,architecture,bug_fix,codex-mcp-client,claude-code,t,f,16.968,high,strategic,llm_v2,150,452,f
pair_0186,supersession,contradiction,0.7211440953013513,0.3067576930048024,0.1496762753440086,0.6841052561050169,0.9890369689425379,architecture,architecture,a8dc2d363b33b48c2,coder,t,f,1.102,high,strategic,llm_v2,1539,1896,f
pair_0187,related_not_contradicting,contradiction,0.708172901526148,0.3859497309808745,0.16826913030543753,0.7375635659577265,0.8347087149396992,trade_off,deployment,codex-mcp-client,claude-code,t,f,18.067,high,strategic,llm_v2,189,1079,f
pair_0188,supersession,contradiction,0.801280909339269,0.29685325467890866,0.18066989597372954,0.7597367874909636,0.9997606239815167,trade_off,trade_off,codex-mcp-client,codex-mcp-client,t,t,0.024,high,strategic,llm_v2,213,149,f
pair_0189,related_not_contradicting,contradiction,0.7033602268117641,0.35770821872485226,0.19727347139332477,0.800000011920929,0.9801035636891586,code_review,database,codex-reviewer,claude-code,t,f,2.010,high,strategic,llm_v2,381,541,f
pair_0190,supersession,contradiction,0.7113258670941998,0.3373576623639676,0.2035728257316861,0.8549853990936603,0.9922061764726338,trade_off,planning,coder,codex-mcp-client,t,f,0.782,high,strategic,llm_v2,368,183,f
pair_0191,related_not_contradicting,contradiction,0.7036469854100612,0.36536901164871316,0.16598936782725005,0.7493997609531331,0.8615493892858888,planning,planning,planner,claude-code,t,f,14.902,critical,strategic,llm_v2,672,1036,f
